User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Content_ID,Source,Revenue
2SQ3B9SO,Aarav Joshi,Snapchat,23-11-2022,Tamil Nadu,South,803328,828040,1593080,305423,230502,ok3qpwbsf3,Patrion,90895.59
E27ZEOQG,Riya Reddy,Snapchat,03-07-2020,Mizoram,East,340817,2752363,1036864,95720,59905,zwdz09wftb,Collaboration,912296.65
55FF1BL0,Kavya Nair,Facebook,28-08-2020,Odisha,East,943189,2208395,1702143,3804,326450,1arr3vrhxq,Patrion,79865.21
A5KW3HGB,Diya Sharma,Facebook,14-10-2024,Punjab,North,35007,9699786,2504009,347295,482596,dd9fkxzuu8,Guest Appearance,360508.55
DKNNCPTK,Aditya Verma,Instagram,05-11-2021,Arunachal Pradesh,Central,434856,8803102,1760810,729730,109652,wd0w9ry79k,Guest Appearance,847874.07
S9MEUSWR,Aditya Das,Facebook,22-12-2023,Himachal Pradesh,North,305598,3248321,13761,124049,12625,q20hwobm3h,Collaboration,690172.05
2LSLAYM0,Riya Sharma,Facebook,01-02-2021,Himachal Pradesh,North,347569,5670639,4019551,960766,248824,2xrw6tm2o0,Guest Appearance,299694.07
YTAUL62C,Aditya Nair,Twitter / X,25-11-2021,Telangana,South,394468,8964616,1392752,598817,317605,ov51zlbori,Patrion,829542.74
HKE226PA,Kavya Joshi,Facebook,24-01-2021,Jharkhand,East,357637,8112313,4393009,325534,406652,l1d9s9hbn5,Sponsorship,4607.81
YVDQBSXL,Riya Nair,Facebook,19-10-2021,Arunachal Pradesh,South,202898,4808802,2321204,558231,167376,1yjfe8udtt,Consultancy,141986.05
2UGL6TBB,Aarav Verma,Snapchat,20-04-2020,Tamil Nadu,South,91302,7155907,3288136,187777,369504,vv4zwl3zyt,Patrion,568005.41
37QQYZQI,Sai Patel,YouTube,12-06-2021,Assam,East,412122,3077154,2771491,827194,451352,5qbrmqg1ve,Sponsorship,405983.14
2LX2TOOW,Aryan Patel,Snapchat,25-02-2022,Tamil Nadu,South,70268,5717235,1747328,853552,363937,v2p2tixc7u,Patrion,114765.7
QT3G8CD3,Ishaan Mehta,Snapchat,13-08-2023,Punjab,North,693232,1032500,759945,228282,428410,fu131xqkwq,Collaboration,681676.03
K2Y77Z69,Riya Sharma,YouTube,11-11-2022,Karnataka,South,424831,2141029,2468299,65542,193629,68au9dkbpv,Consultancy,711917.76
NTXRGN74,Aditya Nair,Facebook,02-10-2020,Madhya Pradesh,Central,13166,1204698,132266,151090,378239,5x9ee346z7,Guest Appearance,180207.48
P3NIPAR0,Aryan Nair,Snapchat,23-01-2023,Mizoram,Central,385795,562397,318134,595848,253421,zeryf0992q,Sponsorship,523595.12
DR08CW2L,Aarav Mehta,YouTube,13-05-2024,Punjab,North,12307,7867313,3809219,537666,475083,q0p82kb700,Guest Appearance,260812.91
RGB93WKC,Aryan Verma,Instagram,31-05-2021,Rajasthan,West,139976,4714926,2309188,899629,134768,aegvfq3jzr,Guest Appearance,862083.42
98V341ON,Kavya Patel,Facebook,29-03-2023,Karnataka,South,771033,5790409,456217,673559,138669,1egok01tnz,Patrion,262993.84
5A7QY8YB,Aryan Mehta,Snapchat,04-06-2023,Mizoram,East,352238,4536319,2240994,841389,51575,jvqyiy1sy9,Consultancy,547838.75
ACOSYM0J,Aarav Sharma,YouTube,07-07-2020,Sikkim,North,985094,9968991,1819357,996759,314300,wze4ex6u86,Collaboration,253709.07
XCQ91YY1,Anaya Patel,Twitter / X,21-07-2021,Manipur,North,402393,6520465,2791010,63076,135441,8jpr7vgrf1,Collaboration,614159.31
6ZDCUJQ6,Aditya Sharma,Twitter / X,23-09-2023,Bihar,East,410451,4471062,1272275,734161,172976,6us7rp422t,Sponsorship,384731.66
3RU7MYOW,Vivaan Mehta,YouTube,13-10-2024,Tamil Nadu,South,357581,1350840,3856234,797492,401920,kht8xkodyr,Patrion,735456.52
BA9IN2XR,Kavya Sharma,Twitter / X,25-11-2021,Chhattisgarh,Central,59777,5666977,359654,425305,62014,hxs75t0ic0,Patrion,654004.61
6WIXAW63,Vivaan Chopra,YouTube,15-12-2020,Meghalaya,Central,68064,1784941,958308,521392,311989,2h2p39yl9u,Collaboration,321929.09
HBGCJ1GN,Aditya Chopra,Facebook,06-04-2023,Uttar Pradesh,North,43675,2238592,839091,829578,444314,wnf5ca7zvk,Patrion,692512.15
FJQIGYVZ,Riya Verma,Instagram,13-12-2021,Gujarat,West,440128,77672,4678913,247185,100662,etdn1th1xj,Collaboration,113122.78
Y8RGYBXK,Ishaan Nair,Instagram,17-06-2023,Chhattisgarh,Central,845264,7603555,363873,109593,388241,btfbsciqup,Consultancy,230448.2
LD05NHQR,Ishaan Patel,Facebook,02-06-2023,Bihar,East,478092,2988363,3249662,391727,71565,qgmjmbukdq,Patrion,171615.72
HKF286UT,Sai Verma,Snapchat,21-10-2024,Karnataka,South,548114,8208638,1816152,620417,248294,4k00ilu6vf,Guest Appearance,898302.67
9BQ1BTR2,Vivaan Chopra,Snapchat,07-05-2021,Maharashtra,West,88127,9370856,104711,726930,383716,ohmi9ayfqu,Guest Appearance,24901.27
QEZG5WZA,Vivaan Yadav,Instagram,23-12-2022,Manipur,North,311997,7146454,2263657,732063,496076,wuhywm7s6n,Sponsorship,111411.06
QBNXZU1E,Diya Reddy,YouTube,20-08-2020,Kerala,South,681566,8028788,4866894,913547,368542,h0imjyjcmr,Guest Appearance,829645.05
ZYTKW283,Vivaan Reddy,Snapchat,27-06-2020,Meghalaya,North,410660,3000964,2419545,80785,57388,feffh8aoy7,Patrion,347026.9
0AGA24SM,Riya Mehta,Instagram,22-09-2022,Manipur,Central,699199,8895713,4601389,466985,240177,ke2gjr81bm,Patrion,956235.75
7ZK94YXF,Sai Verma,Twitter / X,10-10-2021,Punjab,North,603433,2122873,3698941,273156,193864,gublmntfk7,Patrion,931103.38
FQLA09LZ,Kavya Nair,YouTube,27-09-2023,Tripura,South,839416,9484011,3709150,355236,361361,erbyeawhml,Guest Appearance,641492
S21HD4Y8,Aryan Yadav,Facebook,01-10-2022,Odisha,East,334193,8583482,470661,952675,349627,mf4nnkm95d,Patrion,741656.91
2K38P6FV,Vivaan Patel,Facebook,13-09-2021,Maharashtra,West,498667,8814089,2814179,69427,489290,81do6ouz1e,Collaboration,832367.58
TB34KUQA,Aarav Patel,Instagram,06-09-2021,Jharkhand,East,672670,7928925,1042171,685672,349180,6pryiej9c0,Guest Appearance,480745.66
5WRYESU4,Aditya Das,Twitter / X,26-10-2020,Maharashtra,West,336209,7736034,1137134,374845,85670,bnw8bkxcgw,Sponsorship,598963.11
T53YKYYD,Riya Mehta,Facebook,27-01-2020,Goa,West,144601,8694462,2361203,391233,408369,rm6dfhg6w3,Guest Appearance,846146.71
T1EQC37R,Anaya Mehta,Facebook,31-07-2024,Tamil Nadu,South,464405,8777515,2869782,180672,372239,k0eeyylh9p,Sponsorship,78196.43
RPHBXVQ6,Aarav Verma,Instagram,29-09-2023,Tripura,North,792203,1620061,1038955,964892,315562,h6gmd478mf,Guest Appearance,780911.74
IUDUAHGK,Aryan Sharma,Twitter / X,14-03-2021,Punjab,North,966190,8459992,3982702,384364,366072,vp8gmnhie9,Sponsorship,466168.75
E1ZUBLEK,Riya Nair,Snapchat,07-04-2021,Mizoram,Central,428066,4876279,3590502,198055,449246,c4ryg9rdpx,Sponsorship,119658.23
OVD79C9M,Riya Yadav,Twitter / X,21-04-2021,Madhya Pradesh,Central,879821,7126354,4187339,292147,401034,zuj2xorvor,Consultancy,147800.41
DJRWEDBC,Aarav Patel,Snapchat,23-05-2023,Manipur,East,161155,5080345,808605,797197,40167,xsrqkrst3t,Sponsorship,952604.2
95EQ4PBG,Anaya Patel,Snapchat,01-06-2022,Arunachal Pradesh,South,328637,6528687,4089568,801223,57397,urttqufcjv,Patrion,617131.21
1KCVEN3V,Diya Yadav,Twitter / X,26-05-2022,Kerala,South,362908,5996607,3456015,368432,29645,xixv6ckmal,Patrion,657938.9
U6JZV9NO,Riya Verma,Snapchat,23-07-2020,Maharashtra,West,725423,3455568,2818799,520960,263645,3yfk8hw9c4,Collaboration,287711.88
KU2W8ZUV,Anaya Verma,YouTube,28-06-2024,Arunachal Pradesh,Central,499355,7166647,1759919,364287,417200,c3skxlojsy,Guest Appearance,181010.55
WSGRX37J,Aryan Das,Snapchat,05-03-2023,Andhra Pradesh,South,762911,1005647,4381614,210494,191034,qi014o46w4,Consultancy,823798.85
FYIIFA2L,Kavya Joshi,Snapchat,14-05-2022,Rajasthan,West,679346,621819,1694919,167199,143029,ej2xg48ra4,Sponsorship,314247.82
56ONXD70,Aditya Reddy,Twitter / X,15-03-2023,Jharkhand,East,771158,8393777,1012523,547412,348291,387j5ie3lv,Patrion,805938.69
IPFG8PJV,Kavya Joshi,Instagram,03-12-2023,Telangana,South,995795,1896176,2655410,572355,222233,rij2frnlx6,Sponsorship,841552.23
2B7YJNXZ,Vivaan Joshi,Facebook,22-10-2024,Sikkim,West,408341,132971,3297017,972661,481307,jd3ih66w51,Patrion,789422.74
537QO4Z5,Vivaan Patel,Instagram,02-11-2022,Himachal Pradesh,North,70591,5904169,3531017,631464,382377,30qabxw2eo,Consultancy,314064.94
DIZ1XEVO,Diya Chopra,Snapchat,23-11-2024,Assam,South,274342,2911495,4975115,867029,171796,2hog585i87,Guest Appearance,626814.04
9HZGOPJD,Diya Patel,YouTube,28-08-2020,Assam,North,754489,8823092,3650876,811026,482389,73rih83j0n,Patrion,856409.56
H30GG2B9,Sai Das,Snapchat,23-05-2021,Punjab,North,388593,9780490,3843859,90003,5460,q59ohnpvcu,Sponsorship,333196.11
QMVY2Z3A,Aryan Das,Snapchat,11-09-2021,Haryana,North,414869,6223689,1109794,935666,293420,bggrmqdzpj,Consultancy,44640.08
R9KMP6J3,Anaya Joshi,Instagram,11-06-2022,Chhattisgarh,Central,937034,2768969,2647465,772763,257619,1f4x2bfibj,Patrion,436711.65
BMZRR45E,Vivaan Reddy,Instagram,04-01-2021,Meghalaya,South,787365,8536203,2288841,590707,467135,xh9a1g7ird,Consultancy,26449.19
9EN7DLBQ,Kavya Chopra,Instagram,01-05-2023,Sikkim,North,346429,736630,3801395,340798,496770,008uhbxlbc,Guest Appearance,381700.23
JI1OAHNO,Aditya Verma,Instagram,02-10-2022,Madhya Pradesh,Central,841014,7254770,2601818,947734,359167,vmdnhqnjvd,Patrion,811088.86
GWDS9YXZ,Kavya Joshi,YouTube,20-06-2020,Punjab,North,305824,7856414,3669304,83129,475688,2k9ykiput7,Guest Appearance,108078.36
OQZ3MV1A,Kavya Patel,Facebook,22-09-2024,Maharashtra,West,413045,760315,699191,436571,459722,zl01q3m73h,Sponsorship,747155.8
JYPAOAXQ,Ishaan Das,Snapchat,12-09-2021,Punjab,North,649543,6053024,3313976,843826,158729,deg3zgarfi,Guest Appearance,191319
1FPE60QR,Aarav Chopra,YouTube,11-05-2021,Jharkhand,East,212118,4947450,4777228,869842,437221,omd4poru09,Sponsorship,487752.76
S0765ICA,Riya Mehta,YouTube,10-05-2020,Meghalaya,East,937249,6999405,3971146,122721,259461,wxqpf0qpsv,Consultancy,921774.73
4XEKZ83Y,Diya Chopra,Facebook,27-06-2023,West Bengal,East,218273,4739845,723530,699559,253223,ehvdo9khba,Consultancy,357365.35
G4S3MEIU,Kavya Nair,Instagram,26-05-2024,Goa,West,373497,784099,4673142,280584,469978,fysyz7pq4d,Sponsorship,781761.57
283BDW56,Aditya Nair,Snapchat,09-04-2024,Punjab,North,531471,8362613,833440,161890,339313,n3eh81a4rk,Collaboration,85691.24
ZOWI1T2E,Ishaan Yadav,Snapchat,28-07-2022,Kerala,South,999077,8660648,3035283,989683,15654,p1zscmo1po,Sponsorship,660346.08
FU99259P,Aryan Nair,Instagram,05-12-2021,Rajasthan,West,9286,4694941,4427937,640151,482631,fox5wwpm3x,Collaboration,881034.2
BM00E9KD,Aryan Nair,YouTube,28-11-2021,Assam,South,25559,468937,4529783,621385,135678,i109dcnwmb,Sponsorship,449012.52
0Q929U6W,Aryan Das,Facebook,18-12-2021,Odisha,East,314735,4774713,4805207,705197,73435,zsilu3ndz3,Sponsorship,92702.49
5RQNSVSO,Anaya Das,Snapchat,27-07-2023,Maharashtra,West,444990,7384316,4107068,767360,218637,3fezez5ehr,Collaboration,944097.53
7E4DNKSE,Anaya Mehta,Instagram,25-08-2021,Kerala,South,510529,470389,1198975,149144,410983,vb66h3rem5,Patrion,481435.84
U62RZV1S,Kavya Chopra,Snapchat,01-11-2020,Jharkhand,East,909429,5457223,749728,838763,327609,xoiot860x5,Sponsorship,572208.8
1LXXD8T1,Riya Joshi,Facebook,17-03-2024,Uttar Pradesh,North,499949,8433879,157065,126226,345164,7ga2iz5p3v,Patrion,589098.58
5APO4LJE,Vivaan Joshi,Facebook,07-08-2021,Meghalaya,South,192542,4288493,752358,161819,160898,8yc8gzkdf6,Consultancy,375825.4
6BIVISS8,Anaya Sharma,Instagram,09-08-2022,Uttarakhand,North,580989,6830609,549603,507790,15205,oi5j8yit2k,Patrion,446259.26
WH8N92TP,Aryan Chopra,Twitter / X,03-01-2020,West Bengal,East,853118,7796567,2426900,684881,87806,a7rv4nmwvs,Sponsorship,161835.6
UKOEFUKP,Riya Joshi,Instagram,15-12-2024,Nagaland,East,667023,4385902,3798174,286375,128987,xlh8l6e7va,Sponsorship,672870.05
UZROC5XT,Kavya Verma,Instagram,22-07-2024,Maharashtra,West,395659,6006668,3244802,185893,440004,1zaq7qhak7,Consultancy,191915.92
WKZIRNK6,Riya Reddy,Twitter / X,05-02-2021,Uttarakhand,North,862010,6646223,931186,912273,145459,urtxuyucec,Consultancy,933596.62
IS2GY9YT,Anaya Joshi,Snapchat,05-01-2020,West Bengal,East,984449,7166791,435556,895436,492230,l4oesrsbzb,Patrion,532644.08
AHCUA09P,Vivaan Reddy,Facebook,02-12-2020,Karnataka,South,346217,5215457,527674,656503,327884,dr3vwmjdim,Sponsorship,821722.98
271W1WUD,Aarav Sharma,Snapchat,03-10-2021,Mizoram,North,821664,2140695,520612,963862,420731,pkwcyuknd1,Collaboration,864650.45
XAN25WM7,Aarav Chopra,YouTube,03-11-2021,Uttar Pradesh,North,617366,3230300,906524,107777,6492,vc2guwjp0q,Collaboration,138103.87
CLP81L51,Aditya Chopra,Instagram,20-05-2023,Arunachal Pradesh,East,306202,6188940,68295,542927,307513,xfi3ubm9xh,Sponsorship,341881.15
RYQY4UMK,Diya Patel,Twitter / X,19-07-2022,Sikkim,North,521021,3682019,31513,669895,116979,yqhr133no3,Sponsorship,363135.74
MTFPW6M9,Sai Reddy,Instagram,22-12-2020,Assam,South,929390,4396611,1462504,356424,444402,tga46ayn2d,Collaboration,305419.84
NNGS2WPZ,Vivaan Patel,Facebook,15-06-2024,Haryana,North,199853,3216878,4467892,396666,364091,nv9ibwgt2l,Sponsorship,629644.41
5485HCQX,Vivaan Patel,YouTube,05-03-2022,Himachal Pradesh,North,788803,8543262,3140071,522907,272099,qlnzzrjo7v,Sponsorship,207596
QIHPNF4J,Vivaan Patel,Twitter / X,27-08-2021,Gujarat,West,467097,8705367,2949724,241458,306214,bsmqpnrjap,Consultancy,645532.18
6KSTCJIE,Diya Sharma,YouTube,14-02-2021,Kerala,South,350970,3300177,2762376,262268,158760,014gve4ztj,Consultancy,282204.35
2OOUXQS1,Aditya Yadav,Facebook,09-04-2021,Kerala,South,759472,3522118,3980376,245176,270491,vtq3md4p7p,Patrion,450246.95
BF5L0RXM,Sai Yadav,Snapchat,05-11-2023,Nagaland,West,800897,9020498,2514039,342019,307783,a27f8lwvv5,Patrion,204602.52
CNRL8XKG,Aryan Patel,Twitter / X,19-08-2024,Madhya Pradesh,Central,723494,8198571,225637,195860,104382,c8kixccsg4,Patrion,391409.72
EP0O6H5L,Kavya Patel,YouTube,23-03-2023,Bihar,East,985774,5207200,4928739,212932,263491,zqh9q3vilu,Patrion,460474.46
BDX7M42O,Aditya Yadav,Facebook,02-01-2021,Odisha,East,944681,7250042,3841040,403450,477588,xzdzb5f5tx,Sponsorship,698194.97
66O1EN1S,Diya Yadav,Snapchat,03-12-2020,Telangana,South,266045,3480126,4245677,46903,242358,awyqmogbjz,Collaboration,327446.81
QQCXZPQK,Aditya Patel,Twitter / X,28-05-2023,Telangana,South,106397,2974536,2467964,130282,280362,0gyajpgz6t,Patrion,696893.99
WSXXDYPV,Aarav Yadav,Facebook,26-05-2021,Uttarakhand,North,393843,4003042,1678101,95925,8458,p9mgyh523g,Collaboration,44490.51
DLUGHT7E,Sai Verma,Instagram,24-10-2021,Mizoram,South,16722,6747781,2653315,12663,204095,hhxkwb5o1r,Sponsorship,712674.84
94G8V9ZY,Aditya Mehta,Facebook,25-07-2023,Uttar Pradesh,North,799717,5335600,4044902,70893,175741,a6qs0szaa1,Sponsorship,309194.2
PICERHNX,Sai Das,Snapchat,22-02-2024,Telangana,South,920949,5515500,1126813,291736,166531,x1s9xka4li,Guest Appearance,54546.94
92ZI5SGW,Vivaan Chopra,Twitter / X,29-01-2021,Sikkim,North,666181,2375513,1713621,131760,48158,gt2hspqfhp,Guest Appearance,249344.95
U8H5R8MN,Kavya Chopra,Snapchat,31-10-2022,Jharkhand,East,639996,7272756,1308103,859516,416103,r1pc6kttgn,Consultancy,453876.3
URLZH6A5,Diya Chopra,Snapchat,01-05-2022,Madhya Pradesh,Central,986960,6622123,3130666,402792,256715,l9c59e7f18,Consultancy,509853.56
WNCNPIR7,Diya Sharma,Facebook,19-06-2021,Meghalaya,Central,478595,2473414,2133622,259533,315749,uxfedznz9c,Collaboration,876068.16
3JK8XNLO,Vivaan Verma,YouTube,09-05-2024,Goa,West,837274,5778952,1197667,282189,392600,h0zagrd1pp,Consultancy,733175.71
GGERSDUH,Sai Sharma,Facebook,15-07-2024,Goa,West,797041,3220293,2176101,946202,457027,oww5fknjmv,Patrion,485451.76
DC1AU9DS,Aarav Yadav,YouTube,01-12-2022,Tripura,East,978407,8153488,3970255,793779,176750,vmymlinov9,Consultancy,806367.07
QZ05EV5K,Sai Mehta,Snapchat,20-06-2023,Andhra Pradesh,South,720517,7973523,4319911,433294,346199,g983amb3lp,Guest Appearance,484793.88
WCP77946,Ishaan Nair,YouTube,03-02-2021,Telangana,South,747525,2402850,4363032,918897,299886,2zbrd399q6,Sponsorship,482427.46
IH1XDPZF,Diya Yadav,Instagram,27-03-2021,Nagaland,East,699281,7992026,1033121,697902,71225,7wr2liu7cm,Patrion,654092.69
U43IEDD0,Sai Verma,YouTube,23-01-2022,Uttar Pradesh,North,134606,5258514,3189807,605041,386407,act49lny2s,Guest Appearance,590980.6
OTQF74RQ,Riya Nair,Facebook,09-03-2024,Bihar,East,698670,577194,2686023,323996,263440,9e9zr3rzn9,Consultancy,153125.88
H03ZB5GR,Ishaan Nair,Facebook,14-02-2020,Tamil Nadu,South,575559,6582459,2830901,443057,355464,rmoc0k7ztd,Consultancy,752390.35
5B7KXUPR,Aditya Reddy,Facebook,05-07-2024,Odisha,East,785735,3283547,77109,379921,380660,4d24n9ygcm,Patrion,180043.06
ESMPF0IE,Ishaan Chopra,Instagram,09-11-2023,Arunachal Pradesh,Central,181865,6298691,752212,815609,243148,5xjxnecrys,Sponsorship,587057.07
RYDVN9ZK,Aditya Verma,Instagram,10-05-2020,Odisha,East,749440,9018939,1551468,425119,426226,zo32tc4t3x,Collaboration,965698.2
GVGT2EEH,Aditya Verma,YouTube,09-06-2021,Bihar,East,893810,588291,710262,130875,265417,k8g9xib86k,Guest Appearance,445197.83
RL69VSYX,Aarav Reddy,Twitter / X,20-01-2021,Odisha,East,149548,5029286,1805836,140827,315747,tvj0ptjxfq,Consultancy,676687.41
FHWJWXZU,Aryan Das,Facebook,09-05-2022,Tamil Nadu,South,862476,2576158,2654322,826151,227395,n8ijtyold6,Consultancy,146756.47
IAN8ND7G,Anaya Das,Snapchat,14-07-2020,Uttar Pradesh,North,555654,5854574,4800109,907535,147897,tv6g8om08t,Guest Appearance,882080.13
REASFEN0,Aarav Mehta,Facebook,20-10-2023,Madhya Pradesh,Central,639271,7017965,3840692,192099,230191,92sjp753k4,Consultancy,406811.53
4WCIDUDK,Kavya Sharma,Snapchat,18-10-2023,Karnataka,South,534392,2289888,4024145,522086,270064,yyteag3apt,Consultancy,244604.13
X798YBQG,Aryan Reddy,Facebook,02-06-2020,Telangana,South,385880,2237718,4309597,370553,499425,brg8my344k,Patrion,293898.27
AWO778S6,Kavya Das,Snapchat,27-04-2020,Gujarat,West,374024,99836,3862228,344611,156471,ma6gmdrdsf,Sponsorship,913152.56
FXIOKPG3,Vivaan Chopra,Snapchat,27-11-2020,Andhra Pradesh,South,147668,5935735,3640821,6192,188393,5zdkeplbx8,Consultancy,119232.91
T2ZL15S7,Ishaan Patel,Twitter / X,08-08-2020,Meghalaya,North,133250,2610561,2887192,524388,7205,1iym90pkr1,Collaboration,617804.35
SI159I3H,Vivaan Joshi,YouTube,06-01-2021,Telangana,South,198833,9919626,1248104,240626,63206,eb97pwdbol,Collaboration,222164.35
RSXKJKMP,Diya Sharma,Facebook,24-03-2020,Maharashtra,West,1561,875606,2698608,222374,149638,q6dg8nkdat,Collaboration,331546.13
30VVIJVD,Vivaan Patel,YouTube,03-09-2020,Telangana,South,44032,9841868,1597972,202399,369494,qd7wkr1tfe,Patrion,550720.43
614UMNWE,Ishaan Verma,Snapchat,08-05-2022,Himachal Pradesh,North,550205,8454526,183999,175144,314179,j8k8c9g3rt,Guest Appearance,971552.65
PSUOVHAU,Riya Sharma,YouTube,21-07-2022,Goa,West,529291,8810266,2171762,318248,446992,hztgbibf57,Consultancy,873446.15
XI3TAMVN,Vivaan Joshi,Instagram,18-01-2024,Arunachal Pradesh,South,429178,4948522,2723736,60145,328230,33h8g8t922,Sponsorship,722740.89
NX5WT3HJ,Riya Yadav,Facebook,02-07-2022,Tamil Nadu,South,243979,7280693,3092876,155639,473045,rrq3gu7gkl,Collaboration,817590.45
VCCI68DS,Aarav Das,Twitter / X,12-02-2022,Sikkim,West,22722,1847089,114182,800630,435480,xbidfwa88d,Consultancy,852793.85
HRUPFLFC,Anaya Joshi,Twitter / X,13-02-2020,Assam,North,108809,9138578,2489722,107648,268245,5oaiinmk7y,Sponsorship,492074.66
I8KCMM7D,Aarav Das,Facebook,30-12-2020,Bihar,East,450449,8900988,2809375,628838,95137,yfyk3md6x7,Sponsorship,788961.7
7FXLOZ2R,Vivaan Verma,YouTube,25-05-2022,West Bengal,East,763008,4673054,1214061,94940,169423,9gnlpyo2m2,Collaboration,383493.62
RTT3NUPU,Sai Verma,Facebook,10-01-2022,Nagaland,North,214154,288807,3040518,585598,248523,87cm453kf4,Patrion,242876.16
I0EZF0ZP,Aarav Verma,YouTube,31-05-2020,Uttarakhand,North,500988,9965418,1327352,31752,77060,nccu3fg00z,Consultancy,470449.41
M2ZKF5B1,Aryan Patel,Twitter / X,22-03-2022,Telangana,South,874128,7108177,3811415,581174,373032,37szpf9s9e,Collaboration,400702.22
HG0U43QL,Ishaan Yadav,Facebook,21-04-2020,Arunachal Pradesh,East,679058,7118262,1634018,283131,56883,dn2mifdha6,Collaboration,551915.53
7IDUB9RB,Vivaan Nair,Twitter / X,31-12-2021,Rajasthan,West,789193,4738922,3340310,524614,102225,lomeyl6ss1,Sponsorship,587381.92
R5BFYCW8,Sai Reddy,Facebook,23-04-2024,Madhya Pradesh,Central,754459,2702920,4208392,541480,382109,vs1qekw7bz,Patrion,239491.07
V8U9DA1L,Vivaan Chopra,Twitter / X,20-07-2022,Punjab,North,329957,2848389,2480241,169416,35786,kndg1jrj5x,Collaboration,939859.55
RNKOWYPS,Riya Mehta,Instagram,19-06-2020,Odisha,East,716339,6933248,4244652,472055,137847,59b9c2zufd,Patrion,158626.7
4I5YMQT3,Vivaan Verma,Facebook,07-02-2024,Madhya Pradesh,Central,114611,6660629,3633726,209260,210562,ll9rzrkbfq,Collaboration,320526.53
91C329HH,Aarav Yadav,Instagram,31-05-2021,Arunachal Pradesh,South,88651,2378967,581487,287310,212422,c5qph6gb6p,Consultancy,164951.01
7RT28P6U,Aarav Joshi,YouTube,10-02-2021,Kerala,South,82588,9706440,1213637,339558,348210,9700lfqf5e,Patrion,263171.29
AQ3EQ8DH,Sai Yadav,YouTube,04-05-2024,Telangana,South,175169,6335348,1813590,365094,110026,88ua3a6s5z,Patrion,414346.7
MTS1EGPG,Riya Patel,YouTube,11-06-2022,Kerala,South,401098,4782975,3670462,665009,148553,z76dd4da7d,Guest Appearance,927265.29
WS3Y4H1T,Vivaan Reddy,Snapchat,11-09-2020,Bihar,East,368645,7784741,3464447,952200,430185,x2o72sjxl6,Patrion,673464.16
6OAFN33V,Diya Patel,YouTube,30-05-2022,Andhra Pradesh,South,254578,9324762,3283485,202119,323151,x32uew9g6s,Patrion,231354.02
2SW24WJT,Diya Reddy,Twitter / X,10-07-2020,Tamil Nadu,South,27885,7339707,97288,659543,403768,vbz7cn0eqw,Consultancy,186961.89
6KTI221X,Anaya Verma,Facebook,08-07-2023,Rajasthan,West,25264,9720956,868043,116420,240765,7efjgc46hd,Sponsorship,414038.26
8CYNL63G,Aarav Patel,YouTube,16-07-2023,Meghalaya,Central,897332,528651,983704,359562,181864,rwtf07gbas,Collaboration,216698.38
EHLH07JR,Vivaan Mehta,YouTube,28-08-2023,Kerala,South,309617,7836693,4159586,457344,268829,87jh4z8d2v,Collaboration,794202.48
R5P03WVP,Riya Mehta,Instagram,19-07-2023,Telangana,South,860142,1079208,3770368,175473,466377,bsvk3x8mbg,Consultancy,429672.11
MCXN2ELA,Diya Reddy,Snapchat,08-03-2023,Goa,West,834868,5395902,1952099,589022,34776,nvsdkv54c6,Patrion,682290.86
